customer_id,avg_transaction_amount,transaction_count_30d,refund_rate,signup_channel,account_age_days,support_ticket_count_30d,avg_resolution_time,region
cust_0028,1503.7100297184825,10,0.08993226631013074,paid_ad,1192,0,6.656897630080231,north
cust_0029,679.7562591001783,5,0.13505982904945704,paid_ad,780,3,14.059830874051817,west
cust_0030,1722.1214742235154,12,0.1102884960528638,organic,697,0,10.382246500532998,east
cust_0031,1658.5170268986446,9,0.3579930242780788,paid_ad,279,2,12.122725560758731,north
cust_0032,1031.2008966501996,8,0.20815159083529863,referral,1442,2,6.185957476445064,north
cust_0033,2265.268298898481,7,0.166945416714052,organic,1487,1,11.05128456754981,south
cust_0034,1010.3935197039098,6,0.2207230194259087,referral,91,3,12.877791201874055,west
cust_0035,828.2838553131404,10,0.20017836282715365,paid_ad,504,0,12.138556168794917,south
cust_0036,775.5768920357341,8,0.26313138596154445,paid_ad,1174,2,8.060142376849937,north
cust_0037,1510.388362928424,9,0.11663003082540839,paid_ad,757,0,17.19404700451198,east
cust_0038,1635.1485000588389,10,0.21436821560116198,partner,1208,1,7.9472307288384245,east
cust_0039,1676.389564373857,7,0.2160663064106134,referral,1410,1,8.919220366326376,west
cust_0040,1365.0560087138042,10,0.1847013586861313,paid_ad,521,1,18.619516754068147,east
cust_0041,1174.9299911856554,10,0.09706058472347419,organic,397,2,6.506175219912117,west
cust_0042,1837.1058328032168,5,0.24954888473098968,organic,834,0,14.032524830081906,south
cust_0043,1140.9658453752877,9,0.15509837277076247,organic,859,0,11.415959483078689,south
cust_0044,1016.0639176080671,10,0.2368912162840407,paid_ad,630,1,7.4469888422583,north
cust_0045,2060.5262669972853,9,0.11774244305055263,partner,1208,1,14.565651320672607,north
cust_0046,1571.0286032571398,6,0.1420331642003175,organic,1017,1,16.998465896592897,south
cust_0047,1688.5159581563926,7,0.17292322075535752,organic,916,1,15.51793143872149,south
cust_0048,1750.3362818578012,7,0.13999988066548108,partner,182,0,13.969517679126781,north
cust_0049,1271.2811564002732,9,0.094729119348567,paid_ad,685,3,11.339662179209622,west
cust_0050,1286.8549655993918,9,0.22897375474057835,organic,425,1,13.957546552335803,east
cust_0051,1756.2326732262584,10,0.2440092384333244,referral,384,2,4.355759864576805,east
cust_0052,1253.1395104489166,11,0.2159502644114257,organic,1483,5,12.498429921280893,north
cust_0053,1634.4082765778678,7,0.15461094492919406,partner,546,1,4.367590578071862,south
cust_0054,1464.2161788287615,4,0.08723864948566744,partner,648,0,10.007712726883977,north
cust_0055,1022.2913936634678,10,0.2112080453257312,organic,297,0,16.34403200150647,south
cust_0056,1886.5563075731259,11,0.32936710935010377,partner,1479,2,16.221890115461754,north
cust_0057,984.2552200790783,12,0.15341741308376403,partner,834,2,12.907787834723615,south
cust_0058,1593.185377811909,8,0.17101043896343285,paid_ad,1243,1,15.800269387567038,west
cust_0059,1526.7938716379335,4,0.21871629377755702,paid_ad,134,5,10.371040733148247,south
cust_0060,2006.6444869175718,9,0.25677832045761795,organic,1069,0,9.142830762334011,south
cust_0061,1052.149910598608,9,0.12634064217836563,paid_ad,703,3,11.990655503392214,south
cust_0062,1282.7213193745713,4,0.13331825260177707,paid_ad,201,0,17.33417654446076,north
cust_0063,1459.8773820772685,7,0.10781808625828726,organic,1449,1,10.034695564128231,west
cust_0064,1572.3388253932349,10,0.21663250751040067,paid_ad,265,3,9.542585079139416,south
cust_0065,1847.3828574951035,12,0.1503319541703175,paid_ad,1057,2,14.537270147415407,east
cust_0066,1624.439431876583,9,0.11345222751914374,organic,954,1,14.230061676957709,west
cust_0067,1509.9442328839807,12,0.25966917278962426,paid_ad,230,2,8.728912259565632,north
cust_0068,1911.33511594132,5,0.1506915376970673,organic,343,1,11.789064346912918,west
cust_0069,2338.425417084522,8,0.07436366311763856,referral,180,1,8.856927602436517,south
cust_0070,957.7899833576658,6,0.0144506077135855,organic,510,1,13.67171119880937,west
cust_0071,1497.7013653402926,12,0.13241963747358199,paid_ad,986,2,9.571365345467457,north
cust_0072,1803.855958394296,7,0.2046466347028706,paid_ad,187,3,21.124003665952834,north
cust_0073,1534.2970623665526,6,0.12484769440559787,paid_ad,1037,1,15.645455813724064,east
cust_0074,2073.855106820398,16,0.2195249832285372,organic,1449,0,10.726567671820606,west
cust_0075,1366.3310341552803,11,0.12294860267705647,paid_ad,1182,0,11.271547819541901,south
cust_0076,1094.3985282722185,8,0.2180745700466975,referral,359,0,16.910627135295222,south
cust_0077,1848.2042919529254,8,0.17043352115000254,referral,1010,2,8.435677638577495,north
cust_0078,390.8401360104323,6,0.24123981832865343,partner,102,0,13.588591774463957,west
cust_0079,1309.6964811232683,10,0.1993365326752206,organic,1253,0,8.375654639403514,north
cust_0080,2446.431843604656,8,0.1962244591468819,paid_ad,1069,0,17.217329462726468,north
cust_0081,1510.4974356296404,6,0.18448655728312266,paid_ad,1044,0,11.224568393792183,south
cust_0082,1643.1056940449628,4,0.1041160505007424,organic,147,1,15.197168205873405,south
cust_0083,1119.3575688476324,8,0.24318095864913708,referral,551,1,10.42505497089789,north
cust_0084,1490.7252559278086,4,0.11671799920839718,organic,1158,3,16.69183949452283,north
cust_0085,1443.1204632127176,10,0.1851142811229119,paid_ad,1120,2,16.315365826776826,west
cust_0086,2243.3345736198194,5,0.1587430462696648,paid_ad,790,1,11.21198931993173,south
cust_0087,1095.9670629518569,8,0.2760347906564352,paid_ad,1131,2,13.895173804925918,west
cust_0088,395.2945414938464,14,0.28853954380220176,organic,691,3,16.729710317972227,east
cust_0089,1662.6604496563089,13,0.2555855164740814,paid_ad,388,1,11.951434881516134,south
cust_0090,2120.006323816849,7,0.23006688246506857,paid_ad,385,1,8.131761803463709,west
cust_0091,1224.533777987119,7,0.2740932566544172,paid_ad,1336,0,11.377991818847459,west
cust_0092,770.5882424099533,9,0.2270848737931642,paid_ad,573,1,9.953749067528646,east
cust_0093,1070.871261000497,12,0.2653703647769953,paid_ad,714,4,7.418275203340062,south
cust_0094,1673.4278561438775,9,0.1872184268722719,referral,980,1,13.221289460508153,south
cust_0095,1275.0965482595188,12,0.10200023583062974,paid_ad,1286,2,11.872774430375099,east
cust_0096,1516.9508375687144,8,0.35728799067825895,organic,1433,2,9.407751495073896,east
cust_0097,556.9933718292596,6,0.2445653442836702,paid_ad,975,1,15.72166997525954,west
cust_0098,1291.854785386716,5,0.22889119222552073,partner,889,0,16.564675724368563,north
cust_0099,1815.3065010753967,8,0.15411056033362874,paid_ad,1471,1,15.709740041273303,west
cust_0100,1394.135857041516,6,0.17660247821445987,paid_ad,454,1,11.468040020838963,north
cust_0101,1090.3830890080965,11,0.2020502525121312,partner,1232,0,17.53525702743491,west
cust_0102,1920.771865177737,14,0.1992139305857676,paid_ad,792,3,17.525572298487255,west
cust_0103,1894.7913952176054,5,0.0429456015587908,paid_ad,790,1,14.8915938078161,south
cust_0104,1313.8379421917061,8,0.16532037345388395,paid_ad,1401,4,14.11504453899588,south
cust_0105,1203.2668449022324,6,0.05161429686940416,organic,637,0,15.008463911035706,south
cust_0106,2011.2247211397312,7,0.18068033953319895,partner,1470,1,13.376541714204674,east
cust_0107,1280.0286145906744,7,0.1788251253565696,paid_ad,1131,1,13.764474578200918,east
cust_0108,1434.6550608875607,5,0.08439808847873718,paid_ad,1192,1,16.004684063986925,south
cust_0109,2220.3868456631512,10,0.09314493142060742,paid_ad,1193,3,11.053373701418206,south
cust_0110,1574.7440922844598,8,0.22629891843450645,paid_ad,1373,0,16.36883901083895,north
cust_0111,1301.8318050102923,13,0.21304289754865696,organic,1039,0,18.607330013222953,south
cust_0112,709.4348026241829,5,0.14605054070123674,organic,633,3,9.987119947234431,east
cust_0113,1514.1625897229285,12,0.09455727969646176,partner,86,0,9.266676003256558,east
cust_0114,1465.363826683161,4,0.22853396586220567,referral,130,2,11.789765857234913,south
cust_0115,1250.4634205800442,11,0.19693244541236896,referral,58,1,8.34797080031981,south
cust_0116,1870.2188176733882,8,0.13717526737910862,paid_ad,1025,2,16.759074610842443,west
cust_0117,983.4345389415616,8,0.16506661178856905,referral,585,2,16.297690983708726,west
cust_0118,866.8494430394766,8,0.1748635344041734,partner,1003,4,7.5731272655464945,west
cust_0119,1184.734179295966,8,0.12866696211962037,organic,320,3,13.817222535175382,north
cust_0120,1478.2353366128166,9,0.07113785280011879,organic,1143,2,12.202943580043224,south
cust_0121,888.0241302225256,12,0.28161773710227106,paid_ad,767,2,9.246331162734265,east
cust_0122,1016.5318018563273,6,0.13449409057064587,organic,1118,1,6.5252772061013,west
cust_0123,1148.75467561413,9,0.20871086866240146,paid_ad,416,3,12.41001076144268,south
cust_0124,1463.5258505840022,11,0.20031075663589482,partner,398,1,13.19512637916178,north
cust_0125,1191.9329359981562,6,0.12149063310090773,referral,1145,0,9.497316694543992,south
cust_0126,1862.582581450881,4,0.23287703763472076,paid_ad,1119,1,11.567977906629686,south
cust_0127,584.6869072561514,7,0.2437172066403274,paid_ad,947,1,10.898290840575703,north
cust_0128,1628.2380977896062,13,0.23310781713319684,paid_ad,1282,1,16.26670915384857,south
cust_0129,1226.9135098299037,10,0.24620878670701504,partner,1030,2,16.12430011270523,west
cust_0130,1649.263179692418,7,0.13659708552856994,paid_ad,958,4,11.979665637899688,east
cust_0131,2253.3738726018,11,0.2004454125012016,partner,1441,1,8.677546391988919,south
cust_0132,1434.717185073313,7,0.19040329262691044,organic,1261,0,14.130561875490299,west
cust_0133,1541.2405467049066,9,0.1328266885703008,paid_ad,1279,1,18.141217093700288,east
cust_0134,1796.7870460725514,12,0.19285875795711446,paid_ad,343,3,13.502521003837868,east
cust_0135,931.680683698752,9,0.14442888484390276,paid_ad,366,1,13.23447003276761,east
cust_0136,1727.3439039536947,7,0.17321040862734025,organic,838,0,14.814349304645184,west
cust_0137,1788.942079068679,5,0.2743832630005435,referral,1060,3,7.884368973648075,north
cust_0138,1408.5748522693962,9,0.21301291646808143,paid_ad,833,3,15.983693507447715,east
cust_0139,1724.508224473908,4,0.11047786869693893,organic,276,1,11.857835490518628,east
cust_0140,1514.765536225992,5,0.16988307482597753,paid_ad,131,0,11.979202900232494,south
cust_0141,1158.1709517685174,10,0.165536605071717,organic,1135,1,7.479949352294672,south
cust_0142,937.6637132499698,10,0.27155813603754647,referral,288,2,12.680707187073109,west
cust_0143,1855.9777766780091,14,0.20464295949335232,paid_ad,673,3,13.149824736008458,west
cust_0144,2175.8477450511587,3,0.21560541242286718,partner,1383,5,5.471263498315205,south
cust_0145,1149.2715918567565,7,0.16657304941609105,partner,550,1,13.795367776968,west
cust_0146,1611.3312842431162,4,0.1824145755001215,paid_ad,1073,1,3.2307637505204045,north
cust_0147,978.7198120525096,9,0.12382757048320862,paid_ad,924,2,12.475926725136697,south
cust_0148,1276.4190734664994,5,0.26211140774689656,paid_ad,1187,1,13.096531934927649,north
cust_0149,1266.5976919731295,6,0.09508732348188534,referral,225,4,12.827846888317971,west
cust_0150,1009.3957100889517,4,0.2032936794984621,paid_ad,854,2,11.160980579431888,east
cust_0151,1435.6364699661187,12,0.18151816798780743,paid_ad,360,2,14.07883960100644,north
cust_0152,1862.446339698849,7,0.1987020630821804,paid_ad,260,0,17.04728394002236,east
cust_0153,1690.2197122531147,12,0.13932485342168363,paid_ad,1296,1,15.834546823164523,east
cust_0154,1259.7752939357517,6,0.24789949536559552,organic,856,0,15.903934057001958,south
cust_0155,2035.8901378391565,6,0.1345416444453276,paid_ad,417,0,6.620552566577222,south
cust_0156,1554.884586281241,9,0.23763964994143033,partner,240,2,9.69844798383438,west
cust_0157,2188.605243407794,3,0.1875157616725775,paid_ad,1121,4,14.66956732368309,east
cust_0158,945.7653914334218,10,0.2139186452838628,partner,476,0,0.9691381375408685,south
cust_0159,2675.817784384366,11,0.3332618682204075,paid_ad,1055,2,9.530094973392261,north
cust_0160,1398.5615196786748,2,0.1167374988717451,paid_ad,1027,3,12.249149386578264,north
cust_0161,996.4366958948306,6,0.18060435696763416,paid_ad,944,0,9.417693851276981,west
cust_0162,1043.0374815989016,10,0.14993329676604125,organic,1106,1,14.551179240749498,east
cust_0163,1843.1013025685506,8,0.09658709631974616,paid_ad,877,4,15.349929077939397,west
cust_0164,1832.24387554654,10,0.09726700932360696,paid_ad,1123,0,11.55927571669885,south
cust_0165,1795.3811840248286,11,0.21332168687592676,organic,741,1,14.280240951974656,east
cust_0166,1714.0692834306967,9,0.15701081363655928,paid_ad,1370,3,15.159086305205285,west
cust_0167,1019.8394726940136,5,0.144500837955558,paid_ad,279,0,3.6937540323755886,south
cust_0168,1413.4672967994752,7,0.2158553953762009,organic,1247,3,10.606284623196201,south
cust_0169,546.1345235760211,6,0.14769134725393643,paid_ad,1310,2,10.051493697317092,south
cust_0170,1121.7575414080072,7,0.13407376387677852,paid_ad,910,3,11.487556301661028,north
cust_0171,1740.0423581097134,11,0.010367175466851073,partner,760,1,10.40619315866897,south
cust_0172,721.0280864953747,10,0.10007204819720548,organic,1438,3,11.440617623350835,west
cust_0173,2423.280729608643,7,0.20742121346819173,paid_ad,349,1,16.64981799021244,east
cust_0174,1980.5887349001337,5,0.098879256196339,organic,1117,1,15.141686946315069,east
cust_0175,1016.3119057135652,8,0.1626988340954629,paid_ad,799,4,13.469271351916252,north
cust_0176,1765.189629953199,5,0.22681317415868085,organic,1266,3,14.526507425850314,south
cust_0177,1698.2036039498273,10,0.23285492721054796,partner,1215,2,8.412596619671485,west
cust_0178,1420.7898636395344,9,0.17392669107955155,organic,1252,0,12.797163621379855,north
cust_0179,1712.5406846662338,6,0.30678903947865016,paid_ad,64,1,8.853075341924008,north
cust_0180,1370.286884916884,5,0.20854115272842258,paid_ad,428,2,8.179067740109431,south
cust_0181,1469.8420266392886,12,0.14939963803621284,paid_ad,383,1,11.370784559856162,east
cust_0182,1698.0400493164673,8,0.16413720478685426,paid_ad,287,1,12.183556199146768,north
cust_0183,1671.854202624122,3,0.11876751864930951,paid_ad,550,3,10.729724086193741,south
cust_0184,1616.5939600157335,11,0.1698794386433326,organic,109,4,10.964933606589902,north
cust_0185,1625.0457483125442,7,0.05389573914051882,paid_ad,472,2,13.358992408785376,east
cust_0186,1875.2043104738061,6,0.0655886222992043,organic,1217,0,19.932805654167126,north
cust_0187,1805.2600063006387,6,0.16140792621428174,organic,380,1,9.470187840995543,west
cust_0188,1017.4752311548183,5,0.14608204448982576,partner,1109,3,14.161572922402675,east
cust_0189,1190.2885386731455,7,0.15176953732841678,partner,105,4,16.242118648562965,east
cust_0190,2079.2180777886088,6,0.12903238697168307,organic,695,1,10.231916715595736,east
cust_0191,2120.4653285329046,5,0.16434926970296077,organic,1217,4,7.539086698544228,south
cust_0192,1719.0052749813021,7,0.27811851359021866,paid_ad,41,2,12.810989469320834,east
cust_0193,1387.150088539935,2,0.16007561720857208,paid_ad,873,1,10.702384654051132,north
cust_0194,1826.0561152804426,8,0.17101567330581524,referral,647,1,17.595753449608196,east
cust_0195,1771.0096800641459,6,0.09278750063971931,paid_ad,1233,1,11.481983254758187,south
cust_0196,879.9509658364475,9,0.1385890471012753,referral,1250,1,13.025557144887577,north
cust_0197,1526.4193011514958,10,0.2776944092666377,partner,1003,2,15.883335455924513,west
cust_0198,939.3075166352169,9,0.04652390519430006,paid_ad,1063,1,6.386187971907373,south
cust_0199,1315.8198547704746,10,0.1345105112955628,paid_ad,77,0,8.056720009016372,east
cust_0200,1512.6274273985023,4,0.1174591516686861,organic,354,0,8.480298685781273,south
cust_0201,2188.146631516442,8,0.23610341239888769,referral,254,4,11.313144081574874,south
cust_0202,653.4019027150359,11,0.21885805707221723,paid_ad,529,0,13.764814591826905,north
cust_0203,1357.437263585159,6,0.21350994298630527,organic,1494,1,14.57051683620786,west
cust_0204,1772.9953133633005,8,0.23584270424775652,referral,570,2,7.503443731357453,south
cust_0205,1766.9471939533198,5,0.11392361966322292,paid_ad,240,1,6.393090418283998,south
cust_0206,1840.3973960732715,5,0.11429473475814232,paid_ad,734,1,16.173875891784174,east
cust_0207,1102.5344716613115,7,0.23368053743187814,paid_ad,925,0,16.51126015105946,west
cust_0208,1448.310389341,6,0.0654966066381391,partner,1089,1,11.020752090673609,south
cust_0209,1314.975091272381,7,0.15011947961069147,paid_ad,1294,1,12.953562041757381,south
cust_0210,2024.1074956970826,8,0.16224703648487362,paid_ad,790,3,1.313259703686887,west
cust_0211,1444.8832836053589,8,0.2119884888779566,organic,100,0,13.334177441251853,north
cust_0212,1507.2248330308755,9,0.2519403224180366,referral,1482,1,4.738017073899604,east
cust_0213,1576.4186299640542,6,0.19938868807227378,paid_ad,1234,3,4.3234275249005405,east
cust_0214,976.2203462976934,9,0.20975839941056593,paid_ad,1032,1,12.887923318844038,south
cust_0215,1707.0393510706283,7,0.1650735940129815,paid_ad,1117,1,9.54946810326998,north
cust_0216,1057.845933355217,9,0.07982728843127902,partner,233,0,13.196154621765245,west
cust_0217,1573.2624764356017,7,0.18208174855149864,organic,801,1,8.742353311261683,east
cust_0218,1209.8092502896648,8,0.24418862524964524,organic,1457,1,14.554830298188334,north
cust_0219,1979.313903249373,11,0.21158708306479643,organic,1004,0,16.570466601046054,south
cust_0220,1515.1598706973768,5,0.31916329166237306,referral,651,3,13.202760464155187,north
cust_0221,2272.3781666439595,5,0.13435317791880658,referral,122,2,12.148727719899982,east
cust_0222,606.3993563936053,1,0.21593483016485288,paid_ad,717,4,15.002223813656803,west
cust_0223,2048.935413281842,6,0.1431920905221449,paid_ad,60,1,10.731083255739984,north
cust_0224,1843.9965465817802,6,0.29739136484249873,paid_ad,442,2,16.036181112650347,west
cust_0225,1617.0132121915967,4,0.20945753510746987,partner,261,1,16.934553432717117,east
cust_0226,2382.884874487852,6,0.20682852250529163,referral,499,3,13.84721762236601,north
cust_0227,928.7752607727781,8,0.233089138392887,paid_ad,1394,3,8.634693369646447,south
cust_0228,1585.03312741818,9,0.2543302188396984,paid_ad,946,2,11.829994619445271,east
cust_0229,1998.8862010800287,3,0.26311906017780934,partner,821,2,16.43640555642115,east
cust_0230,1742.8790152407403,4,0.1614638232788026,paid_ad,712,4,18.61504610619628,west
cust_0231,1348.5873852434245,7,0.14620141625494099,paid_ad,159,1,12.847914870906202,west
cust_0232,1759.1805489802941,15,0.1655150393281656,paid_ad,303,0,12.170215699343197,south
cust_0233,1333.911340758124,15,0.15081761858982737,partner,1217,4,18.483890922602093,south
cust_0234,1363.7011624324493,6,0.28564202523864385,paid_ad,1128,1,14.882872666309371,west
cust_0235,1235.1920202069314,10,0.14243327785049087,paid_ad,967,1,11.282618795105503,west
cust_0236,1921.7039309711324,10,0.12455887355826528,paid_ad,224,1,11.373939976455464,south
cust_0237,1624.856978942445,4,0.20938142306249094,partner,820,1,0.5,south
cust_0238,2506.5747661485875,10,0.19130941683038158,referral,1024,2,14.374477096463401,west
cust_0239,1838.7787003421508,8,0.16601680763342438,paid_ad,122,2,8.431411981439151,north
cust_0240,906.6345166050434,8,0.2486102343019332,partner,582,3,9.334609988073293,north
cust_0241,1821.0252991603363,11,0.1139695325441563,paid_ad,1268,1,11.414074193952805,south
cust_0242,1064.4785263215624,2,0.11805574205025328,organic,792,2,10.287192764063436,east
cust_0243,1389.5316933261377,9,0.08186513418165663,referral,951,3,16.51423103319024,north
cust_0244,1556.4540293242817,11,0.1963357134582833,paid_ad,93,1,5.195719647432835,south
cust_0245,1063.847571959233,7,0.24316798703978607,paid_ad,386,1,12.664492531408056,east
cust_0246,1297.836516844037,7,0.12758822207848416,referral,1027,3,17.090704819372778,east
cust_0247,1230.463309010834,2,0.17909689543508123,organic,1162,1,6.98687978642284,east
cust_0248,1556.3655521496687,10,0.11342200599247958,organic,263,7,12.415445160907526,west
cust_0249,1470.5933137497238,4,0.1394837605720477,organic,1244,1,16.354893096102657,east
cust_0250,1458.3287880469447,7,0.06369161731270336,organic,1453,2,14.943890039957331,east
cust_0251,2182.528529734762,5,0.18708358019010227,paid_ad,86,2,13.962732628096077,east
cust_0252,1716.9808463551544,9,0.17169052940692128,referral,603,0,3.7334943072158318,north
cust_0253,1673.1944361451021,9,0.12142032726084889,paid_ad,1025,0,7.315249218120724,east
cust_0254,1938.9196219126409,9,0.15785030830302474,partner,1122,3,16.27696203506316,east
cust_0255,2244.9124646411688,12,0.19719910722637377,referral,314,1,12.117866433462938,west
cust_0256,2059.2981083300924,5,0.10210634168536953,referral,107,0,17.13567945029101,north
cust_0257,1077.9816009980295,4,0.17137109840782855,paid_ad,430,1,15.832371327710861,east
cust_0258,1711.2518128729205,8,0.18724247427422172,paid_ad,1290,2,11.661621517051149,south
cust_0259,1809.5348876353487,9,0.048912570868310856,organic,806,2,9.507815223432402,west
cust_0260,1885.4773584485492,5,0.19971531257694106,referral,1375,1,7.33027484686471,west
cust_0261,1443.5595493453484,8,0.16601973689328994,paid_ad,1292,0,4.154602015732891,north
cust_0262,1528.796667490087,7,0.24033752798507896,referral,703,1,11.133310112713067,west
cust_0263,1145.5408385981125,8,0.2189983676830406,referral,156,1,15.088289994439307,north
cust_0264,1352.5810109699535,6,0.22547120274058285,referral,872,1,15.646228819090886,east
cust_0265,1033.4362104881793,12,0.13363609210824026,referral,903,0,16.089486819418603,east
cust_0266,2009.6025812390253,5,0.24544152386549878,paid_ad,1124,3,14.054608114160446,north
cust_0267,1292.2116235708993,10,0.09093743944628117,partner,819,3,10.767836332041792,west
cust_0268,1126.9267907586868,12,0.265435142011013,paid_ad,824,1,11.909950107508497,north
cust_0269,1618.1350533707066,6,0.16099651626741476,paid_ad,142,1,19.842317615565833,west
cust_0270,1542.7125149502162,6,0.03538827242903471,paid_ad,1092,2,11.325056362494644,north
cust_0271,1225.4972396650571,8,0.2022376071701637,paid_ad,756,3,13.76270012163847,west
cust_0272,1650.656954929904,7,0.20169500826706305,organic,127,2,19.175255115837746,south
cust_0273,1249.5237336594637,9,0.20448511890747542,paid_ad,864,4,14.575346002803306,north
cust_0274,1703.9874931563022,9,0.1488879426051769,partner,984,2,9.271425196052366,south
cust_0275,1489.1976758461565,7,0.20663837112725908,organic,707,0,19.14566140696042,north
cust_0276,1586.9599380128775,7,0.19126196896804834,paid_ad,996,2,6.551676745220392,west
cust_0277,1347.5765847004398,5,0.17717598407495086,partner,134,1,11.496930050693617,east
cust_0278,1232.2210275174384,8,0.16530870712546306,paid_ad,1359,4,13.990046412096802,east
cust_0279,1602.027229399576,4,0.23988679246872752,paid_ad,1402,1,13.53741873475264,east
cust_0280,871.5332852324041,4,0.19489616049529904,partner,46,3,16.282403077751944,south
cust_0281,2053.8960396477487,11,0.14134625418518876,paid_ad,1112,2,13.714806332700537,west
cust_0282,1317.7236412345335,4,0.14319660539358015,referral,117,1,9.744746607363563,south
cust_0283,2330.6710257151035,2,0.2186948942253708,paid_ad,565,1,10.340729695949575,south
cust_0284,1768.7188084300967,6,0.16468436004852705,partner,464,2,9.93084914855179,east
cust_0285,1462.8089932353544,10,0.16121810948327786,paid_ad,90,2,5.5508715056297016,north
cust_0286,1258.842167377796,6,0.2398522423166959,paid_ad,983,1,11.940899128164604,west
cust_0287,1707.6842286995393,11,0.13458565924666996,paid_ad,34,1,17.085381368484956,east
cust_0288,1685.1100307686838,11,0.1324712909304905,paid_ad,1282,0,12.00661672441356,east
cust_0289,1672.4530470598204,8,0.1993175038418581,partner,95,2,11.744962070554454,west
cust_0290,1835.8436091034516,10,0.18058582863975295,organic,506,1,14.238175819967465,south
cust_0291,1548.303260042592,10,0.16839456883044887,organic,802,1,18.970101507147564,east
cust_0292,1958.0153751628593,3,0.23533637356353831,paid_ad,779,0,7.3404859322953335,west
cust_0293,1193.1388724278454,7,0.1464111992459821,organic,390,0,11.236842821238483,south
cust_0294,1418.6246446063967,6,0.09660091121300442,organic,1209,2,23.62576213492987,east
cust_0295,1747.8062102320903,7,0.1744240038029368,referral,149,1,16.391082178415168,east
cust_0296,1187.9875632093824,11,0.1526473958615164,referral,1201,5,9.180292451989612,west
cust_0297,1517.3595534683861,5,0.25102473497692096,paid_ad,361,2,14.303966062951485,south
cust_0298,2113.997006808989,5,0.2188345151752312,referral,216,4,11.593004887833864,west
cust_0299,1542.2817566410201,8,0.17519388385218415,paid_ad,996,2,10.805446109290434,north
cust_0300,1312.1922820178581,15,0.14999304803235824,paid_ad,610,1,8.88453300760321,west
cust_0301,1951.7506791375188,8,0.2071983938487294,organic,1288,0,17.084862754147178,north
cust_0302,1045.6094754081505,12,0.15449305658990817,paid_ad,33,1,7.598323681044568,east
cust_0303,1367.367223521716,5,0.17524640866397073,organic,954,3,10.218221645206498,south
cust_0304,1926.3414051722436,6,0.20474031704153617,partner,334,1,9.032976260347942,west
cust_0305,1191.9763219683696,4,0.18601626300101873,paid_ad,1313,1,2.6761247486540665,west
cust_0306,1603.1140369724421,4,0.16497999005577396,paid_ad,1381,1,12.566370138129376,south
cust_0307,1472.0617009104499,6,0.11113224967743265,referral,942,3,18.20702370137294,west
cust_0308,2126.944742967231,5,0.24759048099108352,partner,56,0,12.351920487913855,west
cust_0309,931.2456317825948,7,0.217695195611374,organic,490,0,5.015470796553059,north
cust_0310,1283.4158937390864,9,0.11702525138197346,paid_ad,1167,0,17.45873086687515,south
