customer_id,payment_amount,tx_frequency_1h,device_trust_score,failed_login_attempts,ip_risk_score,is_vpn
cust_0089,102.02195203224275,5,0.9338599248366616,0,0.23851453860313454,no
cust_0090,81.76191977047318,3,0.9759724311537888,0,0.1505113884642082,no
cust_0091,164.76655828428022,1,0.9313620319163824,1,0.07248788501901401,no
cust_0092,225.06293707848664,4,1.0,2,0.13629449413077777,no
cust_0093,134.923865993241,1,0.8796196251004877,0,0.1385825571149195,no
cust_0094,223.27744327302145,1,0.9300822621112085,0,0.17005692914707476,no
cust_0095,150.12069736124857,0,0.8385582880193666,0,0.15797848451313018,no
cust_0096,146.95906137101505,5,0.8464110246852733,0,0.18829449144834298,no
cust_0097,150.15830375950395,2,0.9361712097403838,0,0.13305281766297813,no
cust_0098,142.59943556411545,2,0.7393320155335916,1,0.26225438720082495,no
cust_0099,50.513938591089236,0,0.8502022339171715,0,0.18280713703165574,no
cust_0100,81.8139517695615,0,0.896105091059183,0,0.0937927122873941,no
cust_0101,104.54955972690549,1,0.9647042558339575,2,0.19168013238673362,no
cust_0102,31.067381037964577,0,0.914241819185201,1,0.16233484773340015,no
cust_0103,151.3326911255545,1,0.8414377885407986,1,0.2947897207959568,no
cust_0104,140.04445331767567,1,0.8700580147855952,0,0.12557255197289685,no
cust_0105,131.99294259953396,0,0.7904148807409933,0,0.13031597097390377,no
cust_0106,155.29711204595094,2,0.9684110105201148,0,0.15127995944738004,no
cust_0107,150.88855712157564,3,0.8083000743533659,1,0.17317569705861294,no
cust_0108,162.69471903764273,0,1.0,0,0.12078444077777538,yes
cust_0109,119.90343289099852,1,0.8598793482717906,0,0.21124548452536052,no
cust_0110,98.14432771399397,3,0.8342400706873733,0,0.22105212674787655,no
cust_0111,153.8055777426181,5,0.7973509327031426,0,0.13493006101331587,no
cust_0112,133.05139600226317,1,0.9542457230646656,0,0.2080079220616149,no
cust_0113,102.56065740283307,0,0.7892351736417096,0,0.17735385555291752,no
cust_0114,135.3815202929349,2,0.9240729823335005,1,0.08794472922665825,no
cust_0115,99.15907836613356,2,0.7708424576027778,0,0.12801734642748927,no
cust_0116,213.44683753692942,0,0.831101052527722,0,0.2567108262858776,no
cust_0117,177.73562634066352,1,0.8232303735665808,0,0.1212170180825243,no
cust_0118,71.67675063168534,1,0.9479166194714808,0,0.13185110889779905,no
cust_0119,144.60794752040022,1,0.7246525370331441,0,0.16599706320172095,no
cust_0120,88.37535901789545,3,0.7517208510048816,1,0.13568280133399258,no
cust_0121,231.86855873928553,0,0.9233079343285248,0,0.19205888887248085,no
cust_0122,94.12002620186865,0,0.9517435414625413,0,0.2015350872610221,no
cust_0123,106.1131206144071,2,0.9325906470208247,0,0.12876849879813002,no
cust_0124,140.45148522741283,2,1.0,1,0.21873164431423772,no
cust_0125,92.83732406206836,1,0.8007835033880504,1,0.22670741735755265,no
cust_0126,187.9601910602104,1,0.6537147035756116,1,0.14565801573691275,no
cust_0127,149.2240965615014,3,0.7933333958369936,0,0.07854024045438505,no
cust_0128,185.78390823040053,3,0.8147108415225639,0,0.1170659265184842,no
cust_0129,180.38772479400822,1,0.8509558663598861,0,0.05094756082318601,no
cust_0130,90.09118475667321,2,0.8419889751373466,1,0.19685970457783772,no
cust_0131,102.24456092832247,3,0.7289240721770436,1,0.1151897490262007,no
cust_0132,201.8505034559623,0,0.753868388455384,2,0.20595488805571796,no
cust_0133,188.09102504327564,0,0.9421836841475775,0,0.22213733450852435,no
cust_0134,101.30983477435942,3,1.0,1,0.13383621204982285,no
cust_0135,143.70939330499448,1,0.8700496832603289,0,0.18848993743021702,no
cust_0136,89.69659358942455,1,0.7469961098514037,0,0.08055078141700338,no
cust_0137,154.31536523226455,2,0.8935243742550397,0,0.08068225769494597,no
cust_0138,179.8822262039659,0,0.771893138952915,0,0.14324193341550379,no
cust_0139,167.1870574345044,4,0.9185753111569238,0,0.039430768700362315,no
cust_0140,93.39828316589896,1,0.9534011435645827,0,0.2268278523366976,no
cust_0141,124.36960307957713,2,0.9679732966227299,2,0.16544109845064991,no
cust_0142,181.18505214654783,1,0.8271801324263266,0,0.1550700950155049,no
cust_0143,132.4751633460463,3,0.7544154852660266,0,0.1596710773036059,no
cust_0144,232.99172671786263,2,0.697910421341703,0,0.124827309760645,no
cust_0145,136.26809271270122,3,0.9833690460851446,0,0.0683815212909193,no
cust_0146,125.33482513267222,0,0.8667191780588531,1,0.0898414840794009,no
cust_0147,180.52734584239968,2,0.8469760376461717,0,0.14908897308643893,no
cust_0148,157.71668767293227,1,0.7385657689758659,0,0.21014160386262207,no
cust_0149,136.06164277390516,2,0.8769518556036074,1,0.16646765433627242,no
cust_0150,241.94615762854704,1,0.8618213233399635,0,0.1864820811758535,no
cust_0151,143.39161789437074,5,0.8233605266250437,0,0.12566259130614368,no
cust_0152,168.6519747342876,2,0.991817136277644,0,0.20111133281109647,no
cust_0153,160.79948954524357,2,0.8620072338971898,0,0.08759593353222146,no
cust_0154,137.20675811527647,0,0.9398047096516767,1,0.14730305709997565,no
cust_0155,104.09033600493656,0,0.9173056155509967,1,0.10230045943276718,no
cust_0156,218.1449595248282,4,0.7025708262175993,0,0.1250661999231054,no
cust_0157,121.11396919776986,3,0.6892596349952004,0,0.11752490842898158,no
cust_0158,193.74746598634886,3,0.793389915528226,0,0.23832690309996213,no
cust_0159,140.81928987040175,1,0.8981507152224748,0,0.06816347291933893,no
cust_0160,149.64405346831558,2,0.9952098745063797,0,0.13994419691501994,no
cust_0161,128.2720796637131,0,0.7699976857657769,0,0.18381136730963366,no
cust_0162,180.12248750767915,1,0.8695933922910473,0,0.11870912487048811,no
cust_0163,85.62244415308183,3,0.8214488081846737,1,0.19801267138880055,no
cust_0164,227.73049053735983,2,0.7725568274783924,0,0.1655642404486093,yes
cust_0165,92.1025555072166,6,0.9160857071086024,0,0.1720821795723343,no
cust_0166,155.2099382141081,2,0.877107758331123,1,0.1628809010194063,no
cust_0167,187.9744345864395,2,0.976604199526999,0,0.08884664187524444,no
cust_0168,69.39245131509894,1,0.8507893498778476,0,0.18435449523161637,no
cust_0169,146.81837652263556,0,0.9262736270064995,0,0.13114126749653743,no
cust_0170,162.04197855152262,3,0.8055802461780758,0,0.20240120671442183,no
cust_0171,82.60400153259279,2,0.891821625884537,1,0.1691725230838777,no
cust_0172,158.89563237781795,1,0.7667434424718002,0,0.0985817323752229,no
cust_0173,122.6031305901108,0,0.8500386392481072,0,0.13738014688242925,no
cust_0174,144.9519526514569,1,0.930280586964278,0,0.1587789353381739,no
cust_0175,229.61094599016363,0,0.750095381307808,0,0.15347609371885101,no
cust_0176,170.91991218083007,2,0.8558625299963047,0,0.18026853398884293,no
cust_0177,149.3461838897005,2,0.7400711214636199,1,0.20841523891148359,no
cust_0178,133.367346566374,0,0.8020737241123097,0,0.0975869029980818,yes
cust_0179,95.659882529608,1,0.9038194028825893,0,0.07987515091102995,no
cust_0180,129.42280434524858,2,0.8948260980952214,0,0.11291662886903346,no
cust_0181,141.35759519986954,4,0.85038108653684,2,0.17224466578602735,no
cust_0182,166.89520881687912,1,0.8645329433396401,0,0.2390268452319033,no
cust_0183,106.2382827587106,3,0.9636838658794291,0,0.11935434359773481,no
cust_0184,199.476315407609,3,0.909546616802343,0,0.16347713679026626,no
cust_0185,140.78861286291567,1,0.9048513578514444,2,0.04615939368373413,yes
cust_0186,121.82327201059907,2,0.7944742409577557,0,0.11992682186760793,no
cust_0187,126.34499515659311,4,0.8120217593174548,0,0.09400731193363847,yes
cust_0188,179.47980676072848,1,0.9506590576512796,0,0.20055562938539526,no
cust_0189,167.4346901005964,0,0.882156709654652,0,0.16666433215602733,no
cust_0190,221.03974342027067,3,0.8789631131096232,1,0.18930328165759888,no
cust_0191,170.5229751535858,6,0.9881117114328969,0,0.20912462244313657,no
cust_0192,196.82107931792575,0,0.7778076460877915,1,0.1321980109905499,no
cust_0193,233.10848929000815,4,0.8169413306802019,1,0.15745724617736054,no
cust_0194,131.7631192314392,2,0.7343476724518629,1,0.12095162494831511,no
cust_0195,175.96691709018728,4,0.8080457579244912,0,0.11529938531106758,no
cust_0196,143.00873782194006,3,0.7424264210030327,0,0.07874280349193931,no
cust_0197,190.69057373004676,3,0.6515770027556232,0,0.1563081039280086,no
cust_0198,126.00067820604532,0,0.8369527890664769,0,0.13795908828469935,no
cust_0199,213.04666897276826,3,0.808817061032423,1,0.17516132816509927,no
cust_0200,174.1769415435681,3,0.8075672457575963,0,0.27499572624605684,no
cust_0201,113.71878330077203,2,0.7573103463708051,1,0.13784058811229338,yes
cust_0202,173.68093077441512,0,1.0,1,0.21520225492773132,no
cust_0203,132.51742337393708,1,0.8269669848324978,0,0.2493569546009273,no
cust_0204,154.07103091877266,1,1.0,0,0.14891029034125056,no
cust_0205,202.33387306576589,1,0.8583333029928506,0,0.18409468432916168,no
cust_0206,205.5040724563421,2,0.9214281395469606,0,0.06610217382349923,yes
cust_0207,80.58435410667707,2,0.9095770722638442,0,0.157090691006451,no
cust_0208,161.53509680909298,3,0.8970111100187038,0,0.14545045309764898,no
cust_0209,136.43658266894545,2,0.8615687318089952,0,0.12718290885605865,no
cust_0210,171.09476531297653,1,0.8170160715112306,0,0.14942350614184505,no
cust_0211,135.02788465009013,1,0.6649073350271202,1,0.17518136385152414,no
cust_0212,169.08369189670736,1,0.8765996209742969,1,0.1846718070955908,no
cust_0213,92.80949351055142,2,0.863544834242977,1,0.16096434848374497,no
cust_0214,166.30826099906034,1,0.7864975377485626,1,0.14043771984450368,no
cust_0215,116.86878429017732,3,0.9030185917073851,0,0.12344188068208106,no
cust_0216,166.938291273506,4,0.821128970574148,0,0.1592012106390073,yes
cust_0217,143.61930539986676,2,0.8516568991701712,0,0.0395126470166154,no
cust_0218,199.64328348786418,1,0.7864701219715973,0,0.16679930467142112,no
cust_0219,216.54145242949232,3,0.9204189041754639,0,0.15235301291967482,no
cust_0220,123.52249140296344,0,0.901357060608309,0,0.10470922370140241,no
cust_0221,288.6090859391727,2,0.7362929728455291,2,0.1517080080214202,no
cust_0222,165.6575447708768,5,0.8978286170667596,1,0.2308252353226459,no
cust_0223,163.08981411905805,3,0.7452874463982879,0,0.13093850516584474,no
cust_0224,137.546117577253,2,0.8775776472148522,0,0.0654510504854311,yes
cust_0225,93.01377645281222,3,0.7891624497473392,2,0.10423059519828917,no
cust_0226,125.0051125863507,1,0.8387458182171502,2,0.12058651915844407,no
cust_0227,145.60018416316575,2,0.8019635674509397,0,0.09523413881583101,no
cust_0228,188.118377119677,3,0.8986175415178432,0,0.14253124669783374,no
cust_0229,110.66549425428249,2,0.8949151471727153,0,0.1350837264044169,no
cust_0230,106.21771241537218,2,0.8960691470402088,0,0.2084614166530328,yes
cust_0231,140.34605001792062,1,1.0,0,0.24299395163219506,yes
cust_0232,126.19544643373193,0,0.7418251932142073,1,0.22161877771969105,no
cust_0233,110.68752420870776,1,0.8821685279824079,1,0.10700991558554435,no
cust_0234,153.5291973770194,2,0.9219233070843634,0,0.14473075629701285,no
cust_0235,125.88962520705145,3,0.8171539102461904,0,0.05872920796425511,no
cust_0236,195.02221811930391,2,0.7749362916943652,0,0.15198810340873814,no
cust_0237,187.08213195201012,3,0.9660040977339945,1,0.11470549975832617,yes
cust_0238,59.23372021254938,1,0.7822974767883929,1,0.16797831226116036,no
cust_0239,136.073174490673,0,1.0,0,0.14360169741601864,no
cust_0240,143.43898389295774,0,0.9239635631826298,3,0.16162361163054173,no
cust_0241,198.6632236145964,3,0.9406123547311335,0,0.15518818306705062,no
cust_0242,124.92584381086797,2,0.8025514915989955,0,0.19749082359936107,no
cust_0243,139.0024076844161,2,0.9711057548002036,1,0.14402121332578613,no
cust_0244,195.8982975405596,3,0.8852945860303715,2,0.1862857383597738,no
cust_0245,196.39875896300276,0,0.988367330043324,0,0.18071831977263433,no
cust_0246,178.0873802143911,4,0.839541806174289,0,0.20773180932189203,no
cust_0247,98.6438075754276,5,0.8556441422012813,0,0.13266224563742807,no
cust_0248,210.89231071510716,1,0.7812962312881083,0,0.2119455819139612,no
cust_0249,142.80146729403467,4,0.8430338549422615,0,0.18200736234750636,no
cust_0250,134.95410529536255,2,0.931744846426211,1,0.17176647499811168,no
cust_0251,168.41396842646736,1,0.993196091552243,0,0.23073880370597788,no
cust_0252,208.21685842951095,2,0.8146630322771253,0,0.11837231537179278,no
cust_0253,159.66027551501787,2,0.8433487338212907,0,0.1028960666724569,no
cust_0254,148.49333317611044,0,0.9156389408483147,0,0.18668867849079743,no
cust_0255,183.26132119620573,1,0.807032312788538,0,0.07290355263241045,no
cust_0256,241.97477875022372,1,0.8734388467521302,0,0.1552014345642224,no
cust_0257,112.41590227764952,0,0.8457477351071288,1,0.1728871121433141,no
cust_0258,154.47290314168717,2,0.7736377437417135,0,0.14691071955320426,no
cust_0259,251.57728132445845,2,0.7463013957673676,0,0.14081323584669939,no
cust_0260,166.14393661701422,3,0.8731383968859727,0,0.12773555591075408,no
cust_0261,74.60662450721682,1,0.8815297089947516,1,0.19114364878746454,no
cust_0262,201.09808127459578,1,0.9265952679594497,1,0.1638550108733117,no
cust_0263,132.17646944773696,1,0.7832181199955209,0,0.1716752275090449,no
cust_0264,99.18727844298067,2,0.7922194107636141,0,0.11609311871760457,no
cust_0265,175.42004672781815,3,0.8084168079490673,1,0.16723410122316623,no
cust_0266,138.0625731563069,1,0.9028488272557879,2,0.17787079758921637,no
cust_0267,133.90840313611272,4,0.821799403948313,0,0.1822768524572504,yes
cust_0268,128.534382927507,1,0.8089950449257575,0,0.11449196188027717,yes
cust_0269,182.92497606665933,5,0.9926797936181786,0,0.07081415585661896,no
cust_0270,151.00767613098176,2,0.847428490185268,0,0.13862730913291557,no
cust_0271,210.70144513417026,1,0.9297122635059186,1,0.1316284828701286,no
cust_0272,164.78444602694938,4,0.8705088652977996,0,0.12775878325150386,yes
cust_0273,130.77471351324436,4,0.9840467615487193,1,0.13081597353732946,no
cust_0274,191.69330972085342,1,0.7667324773115974,0,0.19207789163680325,no
cust_0275,193.95503946267476,3,0.7773988715333792,0,0.07976291162134527,no
cust_0276,64.68358504369128,1,0.9493265856385874,0,0.15442160662262389,no
cust_0277,180.36817325607825,1,0.8715981956478986,2,0.11437399498386285,yes
cust_0278,138.59276519509194,2,0.9084458123898997,0,0.1346154728397932,no
cust_0279,169.21645645086085,3,0.8763138199073227,1,0.15768144797871708,no
cust_0280,168.72002752811056,1,0.8809629549596351,0,0.07555694015630592,no
cust_0281,258.36007789463673,2,0.9500501427317591,0,0.09198789776341433,no
cust_0282,230.76344466919443,2,0.8707634407350718,0,0.21381449322157198,no
cust_0283,179.8961367295982,2,0.9168676799762672,0,0.011545363744116618,no
cust_0284,126.41165653009125,2,0.6456148759682311,0,0.09371416405206999,yes
cust_0285,117.46300701692817,1,0.7799602969873342,0,0.13442932250329026,no
cust_0286,142.92412542621872,3,0.7492358089406506,1,0.1747559399754139,no
cust_0287,170.2819000790515,1,0.8955191852960209,0,0.190368394217158,no
cust_0288,139.32887343050976,1,0.8790361106489589,0,0.09437133411379055,no
cust_0289,115.75751912008569,2,0.8304054673652193,0,0.10733204208434981,no
cust_0290,212.3725942755641,2,0.7787498249631319,0,0.20083912075487662,no
cust_0291,106.29244541486746,1,0.8681968685416479,0,0.14727251619431062,no
cust_0292,180.32169992663043,4,0.7412900638263353,0,0.16999465221755647,yes
cust_0293,102.02240122128023,1,0.9396709292219126,0,0.12183538967895295,no
cust_0294,157.0548191262017,1,0.7850177064512746,0,0.1292233499369245,yes
cust_0295,114.9707663360489,2,0.7407600097520487,0,0.12821682885800406,yes
cust_0296,154.70433825066257,1,0.8339151851840197,1,0.0788439287559977,no
cust_0297,111.67326657674616,1,0.8344689379843582,0,0.21550971537039587,no
cust_0298,74.75541404234379,4,0.9109168724680412,2,0.2680844311972668,no
cust_0299,157.29370909948167,4,0.8917787147821095,0,0.1903376523603663,no
cust_0300,128.06030878899162,2,0.8849296952171312,0,0.18686367741259122,yes
cust_0301,147.89460120910192,2,0.8128942909669636,0,0.20853295016486822,no
cust_0302,276.9356209584792,0,0.8155682714523663,0,0.16846758215648192,no
cust_0303,283.36814070389727,3,0.8148433312032048,0,0.13397878240119201,no
cust_0304,214.13487985395966,0,0.9175630060867,0,0.2473471882435516,no
cust_0305,190.51584923820067,3,0.8222704559171778,0,0.20778478230523062,no
cust_0306,223.78092825022705,2,0.7015950144940881,3,0.07290546295007952,no
cust_0307,136.55425486092173,2,0.9570132471769558,0,0.10802245281680513,no
cust_0308,169.95001955216912,2,0.7926590413712192,0,0.09574658008610114,no
cust_0309,106.88695691731272,0,0.8735172968694597,0,0.16067114186898565,no
cust_0310,173.07736239772137,2,0.9765895786881637,0,0.032232336958939754,no
cust_0311,153.4609939443029,1,0.9522222481899189,0,0.08264268204378786,no
cust_0312,165.351553935275,0,0.8244787451943851,0,0.1554595247344686,no
cust_0313,203.3892303090857,0,0.8328217417737013,0,0.19193298371259646,no
cust_0314,216.87164754458672,1,0.9753477156844834,0,0.12230190362364175,no
cust_0315,137.47969073696984,1,0.9817979074474307,0,0.12611335642002505,no
cust_0316,154.9421051674131,1,0.8827871067538131,0,0.20971562245253506,no
cust_0317,211.90916411302345,3,0.8498781828367881,0,0.19269850079448492,no
cust_0318,145.6844329281106,3,0.882279889618937,0,0.1163907056133997,no
cust_0319,190.13590228885565,4,0.8083509751620747,0,0.21299078557774645,no
cust_0320,185.50687123305062,0,0.7600221798313546,0,0.245794799496891,no
cust_0321,153.54599162294105,3,0.8167149227834573,0,0.07760131341463743,no
cust_0322,97.01687616239079,1,0.8899011284613946,0,0.12939776994131671,no
cust_0323,159.53538581020024,2,0.855769994247034,0,0.284231933578566,no
cust_0324,197.86645840480045,2,0.6962882942164105,0,0.15329629851184381,no
cust_0325,131.4062971891248,2,0.9594566259340276,1,0.13895030366068692,no
cust_0326,104.53309154830453,2,0.9649090761932416,1,0.16773778053845786,yes
cust_0327,159.93978499522726,1,0.9405460480358255,0,0.08166324111768751,no
cust_0328,164.02771257592065,5,0.9026166341685307,1,0.21734269043821192,no
cust_0329,144.71693141147028,2,0.8678084768344715,1,0.110896738820213,no
cust_0330,128.97419220738107,5,0.8765501088389595,2,0.19143602666731374,no
cust_0331,126.60442670160208,1,0.9547756957872487,0,0.15306714189195722,no
cust_0332,112.830112083943,2,0.8536905853115593,0,0.12692425257322526,no
cust_0333,165.93665678438725,3,0.7801194597806959,0,0.12776010476135533,no
cust_0334,95.763685776108,0,0.8455404058679042,1,0.14260443948838702,yes
cust_0335,81.53667787529719,3,0.7305513160325636,0,0.1070737126544626,yes
cust_0336,156.34394385445563,0,0.8506856462989694,0,0.18622886160634924,no
cust_0337,235.29946915315847,0,0.8020400909263345,0,0.20452119640605165,no
cust_0338,258.85334439466254,2,0.8456069985677851,0,0.06839094069625386,no
cust_0339,71.08543807686482,6,1.0,1,0.13169581163072547,no
cust_0340,171.59251675965223,2,0.8748048237743877,0,0.21130234758478483,no
cust_0341,171.72692720396563,1,0.889538498556696,1,0.0864526744687725,no
cust_0342,188.54978124309238,0,0.7377593463638993,0,0.09062086546106846,no
cust_0343,200.14904537053803,3,0.8182534773541863,0,0.16339928729384046,no
cust_0344,141.19477744928034,3,0.9243137415257185,0,0.11885569294678834,no
cust_0345,139.90919838212076,0,0.9217308594328257,1,0.20342753046686674,no
cust_0346,150.40148557633592,1,0.8758204427700663,0,0.1088991007778637,no
cust_0347,169.21153529141088,3,1.0,0,0.08588352844756195,no
cust_0348,71.72129791027749,2,0.7555218695438332,0,0.12075137730287094,no
cust_0349,127.42061366769292,3,0.8998717334778095,0,0.08466409643831953,no
cust_0350,103.47056711277352,2,0.7650942396895436,0,0.19697837863639783,yes
cust_0351,149.15296902798013,1,0.9170959375014739,0,0.1040459806780384,no
cust_0352,163.24286730457834,1,0.6360148449189706,0,0.12896605212882883,no
cust_0353,135.3401500221176,1,0.7768328614223706,0,0.13341038076947442,no
cust_0354,184.41901627619643,2,0.8992314794321418,0,0.24820836641334348,no
cust_0355,140.13610801863732,2,0.8593619480264859,1,0.2107117021593552,no
cust_0356,209.62132389069373,0,0.9313323597299594,1,0.14008533729115605,no
cust_0357,134.02434491959013,1,0.8190710967604908,2,0.10489551305637544,no
cust_0358,163.00825169267242,1,0.8750279342835401,0,0.16441622300086578,no
cust_0359,123.82876584768269,3,0.9737052104176771,1,0.05502589196043324,no
cust_0360,149.23508994803802,3,0.8713215063877952,0,0.12298437180627697,no
cust_0361,189.7176659734942,2,0.7080878096162585,1,0.2023239836418738,no
cust_0362,144.81613763945327,1,0.8248029251984095,0,0.2297262940635814,no
cust_0363,143.16678369250246,2,0.8103570795074577,1,0.03567432758580212,no
cust_0364,181.61712361889096,2,0.7912419315348592,0,0.16530924911616288,no
cust_0365,193.67263628861843,2,0.8585754297997443,0,0.11485110469677816,no
cust_0366,133.79666944317458,0,0.7764165096905573,1,0.1257903795351055,yes
cust_0367,171.45775747472504,3,0.9756139986938112,1,0.2392781017421011,no
