item_id,competitor_price_ratio,historical_sales_volume,product_category,discount_depth,demand_seasonality
item_0137,1.1748576586423296,49,electronics,0.20111775988358488,1.0500244870126443
item_0138,1.173179237577517,51,home,0.15357185653367453,1.0080646765125938
item_0139,1.065138516298069,63,electronics,0.19306352805923852,0.9460844233370774
item_0140,0.9789007483295658,63,electronics,0.166845692028249,0.8500895113333049
item_0141,1.1000372928827433,56,apparel,0.12227136897106469,1.227278235432525
item_0142,0.9771240728091563,53,apparel,0.09470796415624622,1.0224111289114386
item_0143,1.0733308148406409,64,home,0.20949722208475116,1.0356600567179297
item_0144,1.0734966066756289,48,electronics,0.24948096813139484,1.0869834179222044
item_0145,1.1735394485531694,46,apparel,0.12115894898209456,0.7695419114745873
item_0146,1.0941024564638395,42,apparel,0.17891641053038954,0.7478211566309968
item_0147,1.0649331305531338,53,electronics,0.0998399765065637,0.751638003493137
item_0148,1.1887318146121773,48,electronics,0.13705238418331242,1.3797158935411091
item_0149,1.0384093872125786,57,electronics,0.1358247114966412,0.9657700477991129
item_0150,0.9968197342541617,49,electronics,0.10367446376111897,1.1642920116131976
item_0151,0.9989684849295428,46,electronics,0.15695455874576486,0.6535812712888102
item_0152,1.195778355261827,63,electronics,0.21030579246235614,0.9424625650978622
item_0153,1.0531877993342673,46,apparel,0.18877746403163936,1.0406131754437598
item_0154,0.9926327934655832,41,home,0.134971911741969,0.9063229519456778
item_0155,0.8542540779553844,55,electronics,0.23198626722989457,1.241954336294476
item_0156,0.9456470671855728,64,home,0.17186057328515514,0.9511096748083641
item_0157,1.0812657472113694,62,home,0.25107565542597426,1.0042437751741244
item_0158,1.1085731272117552,48,electronics,0.09572067392917773,1.2471143220190684
item_0159,1.2164073801948356,43,home,0.31197722304804576,1.3445162660715158
item_0160,0.9803690036378971,56,apparel,0.15232018995983437,1.0891808069017144
item_0161,1.0998266357912343,55,apparel,0.10205458698685382,0.9303626270856594
item_0162,1.1795957645612198,42,home,0.10787968519986273,0.9645586058172977
item_0163,0.8214329976932605,52,apparel,0.20788766282106885,1.2634139175196253
item_0164,1.281118968924016,51,apparel,0.2065304844433175,0.8046653319996047
item_0165,0.9364292498413812,54,electronics,0.20192264800310358,0.8166635666573965
item_0166,0.9363370751615167,45,electronics,0.19175866042883707,0.8260863080823216
item_0167,1.1433790121902816,41,home,0.1049799340867517,1.224316626643052
item_0168,1.0914080481151658,45,apparel,0.1541834120999344,1.1019961646605394
item_0169,1.1715512968462385,57,electronics,0.04576681544700264,0.8356410674379953
item_0170,1.1151056786705966,51,home,0.1177196926760009,0.8644624479036006
item_0171,1.0802980937650932,44,home,0.19500529476371417,1.0103106382351121
item_0172,1.037443737730284,43,electronics,0.06762851081192185,0.9058696652359124
item_0173,0.9724894924699569,31,home,0.2804100912010804,0.7998816500730618
item_0174,1.1089811001692984,45,toys,0.22507359186251674,0.8413922149983486
item_0175,0.857849689812941,51,apparel,0.10453898821419566,0.9689505663793355
item_0176,1.0316071554509332,50,home,0.1981487037441499,0.8854205072981215
item_0177,1.1281036526606945,52,electronics,0.18977545049372843,1.0009341646442733
item_0178,0.9348312921551776,44,electronics,0.1550987329549418,0.9341618538899434
item_0179,1.1341998167722016,51,electronics,0.19156758558327922,0.8606569087697308
item_0180,1.1480867223984785,39,electronics,0.14878586061461052,1.0938144088885147
item_0181,1.0577317722564838,37,toys,0.1612302533299111,1.1002970271533903
item_0182,1.0348160950334904,48,electronics,0.18975500616455843,0.6083272677535947
item_0183,1.1054648219436556,63,apparel,0.18648177532801527,1.0581443455646589
item_0184,1.1142904423460547,36,electronics,0.1795742450019667,0.9099312388830318
item_0185,1.0250592555466436,46,electronics,0.18063071853906804,0.7991337523977435
item_0186,1.2562139283487403,51,home,0.2119005388092258,1.1544411537567028
item_0187,1.2024209173518692,68,apparel,0.20315750078757983,1.0552317240990867
item_0188,1.1507058373586636,46,electronics,0.10468440389435228,1.1173280514604558
item_0189,1.1900904851706544,53,home,0.1262860673341432,0.8938117707013509
item_0190,1.181127564042667,52,home,0.2374022597235761,1.3644499308831692
item_0191,0.9119527619567273,51,apparel,0.24255816606661307,1.1047614264403682
item_0192,1.3046089075719223,50,home,0.19237565937266277,0.8802726460222863
item_0193,0.9055888680526271,73,apparel,0.1508937610674919,1.3865842450778105
item_0194,1.0712450635961792,46,electronics,0.20575701441005534,0.8337068296645448
item_0195,0.939298864168415,58,electronics,0.19887621000801825,1.3069603292001344
item_0196,1.1136257597119696,56,apparel,0.08749387072955594,0.9412904774504214
item_0197,1.0944020648133352,54,electronics,0.16830241264393697,0.8767902307577975
item_0198,1.0745584908202184,42,apparel,0.09491343957940211,0.8525620195798428
item_0199,0.7627961142644917,52,apparel,0.14197748184630932,0.795342958105125
item_0200,1.1308041443096049,63,electronics,0.16657842842481277,0.8128697565907064
item_0201,1.0755274519620637,37,apparel,0.2510183289395553,1.0730943281867733
item_0202,0.8446659058230108,42,electronics,0.05917523783937949,0.9809613945518323
item_0203,1.201518542792248,39,apparel,0.14717965794814486,0.6692872364647151
item_0204,1.0350016920763578,48,electronics,0.19912441417041257,1.0403733466199834
item_0205,0.9742377619906654,54,toys,0.198368399244165,0.6975204968652006
item_0206,1.0935087885354349,50,apparel,0.20754967450915895,1.1009090715498213
item_0207,0.996403723790162,49,electronics,0.11531680895766395,0.9041954768942158
item_0208,1.0894948229420736,47,apparel,0.158538798667625,0.9524206739113679
item_0209,1.0138263330470625,32,electronics,0.14187188640904763,1.237879439162582
item_0210,0.9601742718315976,54,toys,0.23051343696213536,0.5853235918431615
item_0211,0.9356243866554627,52,apparel,0.15811041045066987,1.447326583368453
item_0212,1.1309888840611058,50,apparel,0.16590310412885945,1.6221295037897319
item_0213,1.0603603887940156,49,electronics,0.17455232874550677,1.2200172466099597
item_0214,0.9744670076838887,47,apparel,0.09952754328721168,1.1144732400806148
item_0215,0.9917811773835867,49,electronics,0.19087991888382855,0.8605680257129178
item_0216,0.9619275564666501,36,apparel,0.10973074166940214,1.2202512231552252
item_0217,1.2660860203247708,57,home,0.1741578095544502,0.9612176848974904
item_0218,1.088432174535663,60,home,0.1287261562862081,0.9412231715159255
item_0219,1.0684209064034862,40,electronics,0.22491423790617165,0.8378998495740114
item_0220,1.202861876620751,51,apparel,0.1668949838371721,1.2828084055571385
item_0221,0.9853296279428937,37,home,0.26154727083049495,1.1724388122226745
item_0222,0.9404093709979653,53,apparel,0.05329991954920067,0.7091524238954089
item_0223,0.9995724109313302,61,electronics,0.2336169266602303,0.9790364710836462
item_0224,1.067313142993373,45,electronics,0.20799956832272254,0.7347311404715281
item_0225,1.0296040151362669,55,electronics,0.17962665152394958,1.187202694322494
item_0226,1.015390387594134,52,electronics,0.2753606093109815,0.8160706270103069
item_0227,1.0651531897603155,49,electronics,0.09359690759659726,0.985696768010248
item_0228,1.0051868813213387,45,home,0.1756291409272725,1.1141504759233678
item_0229,0.9392028486038438,40,toys,0.2273607751350036,0.9597839800085598
item_0230,1.1237963694866504,49,toys,0.19535987690509254,0.7486092476335674
item_0231,1.021821942342553,43,home,0.14607342315542807,0.9086974608245773
item_0232,1.0189323545959112,42,apparel,0.19739756862253677,0.7266564648175017
item_0233,1.099991437197772,50,home,0.1442389175947655,1.2894879426427825
item_0234,1.090122321669246,41,apparel,0.14796264530405617,1.1880994117918544
item_0235,0.9352886539848752,45,electronics,0.13189900252586642,0.642669321187573
item_0236,0.9738727246537779,40,toys,0.21771299137139155,0.7643919087327621
item_0237,0.9072065248708681,54,electronics,0.18060712236780563,1.4547222191875473
item_0238,0.9264721975782919,53,electronics,0.29082184576857345,1.132948643337771
item_0239,1.0778469480088468,42,home,0.20734733754276888,0.9351074956417268
item_0240,0.9978462275391755,53,apparel,0.09082931457563041,1.1877721853303278
item_0241,0.952220411463513,50,apparel,0.20512816239504206,1.0704422056268643
item_0242,0.9131821065192893,61,apparel,0.11055981579019532,1.15994900324454
item_0243,1.173739680247817,55,apparel,0.15119146166576722,0.9223118991240005
item_0244,1.0045042461133877,56,electronics,0.17205675366553522,1.3319694723835376
item_0245,1.0698301379953397,57,apparel,0.11048094649490411,1.0512445394396934
item_0246,1.0381763261273558,61,toys,0.13972956460550465,0.7595549912968415
item_0247,0.950634776981763,54,apparel,0.13130791362635427,0.9903822822568212
item_0248,1.0893721130545113,43,home,0.1720456940187086,0.9342844869003579
item_0249,1.0585131924502056,51,home,0.1613241642187155,1.0804669067508281
item_0250,1.1771514809610122,50,apparel,0.1597910985058681,1.05724159040331
item_0251,1.1054983531434353,46,electronics,0.25031606621684527,1.022981408531819
item_0252,0.9197359076476624,51,toys,0.19212260579439433,0.828413542992255
item_0253,1.032401623624797,49,home,0.18664930451813777,1.044214179797279
item_0254,1.0339055662725187,62,home,0.2198649527390801,0.8828536650614381
item_0255,1.0372903396863862,45,electronics,0.2581140580801461,1.3298092714735743
item_0256,0.9200804925968525,49,home,0.23491226354126155,0.7667183809567262
item_0257,0.8763287082373917,50,apparel,0.1122477001247537,0.9430783110281453
item_0258,1.0315841678724607,45,apparel,0.19140647660911506,0.8959749466200428
item_0259,1.079536930014313,60,electronics,0.2036918609544186,0.7968286164145413
item_0260,0.9247874924621251,50,home,0.21318466980606868,1.082257969794687
item_0261,1.2314186894814823,62,home,0.15794494366816855,1.0619446896731342
item_0262,1.1106425928694352,48,electronics,0.16859958343626089,1.038760115259804
item_0263,0.9957858679192049,43,electronics,0.12069260482476407,1.308718331114554
item_0264,1.2505915356252364,45,apparel,0.14657262637124419,0.8852372398562728
item_0265,0.8921113419663474,51,electronics,0.10667952631102243,1.093251116466938
item_0266,0.9433318930249998,51,apparel,0.2287003226548782,1.019435191221965
item_0267,0.9370275090902153,43,home,0.13902645294636243,1.0566865625105228
item_0268,1.162966770527935,56,apparel,0.11836584884483585,0.7405094005389539
item_0269,0.9705583587869072,50,home,0.17976688167133834,0.7545980202406398
item_0270,1.1190940052525225,47,electronics,0.17033906436877705,1.1698990588474178
item_0271,1.0705795299948349,51,home,0.13068715495813216,0.7601628232492544
item_0272,0.9865945593145733,52,apparel,0.183832119366238,1.225393879593239
item_0273,1.0584856405162493,49,apparel,0.13369046670743298,1.3100006628365435
item_0274,0.9267240778860936,61,electronics,0.19049843664453778,0.8850190256296143
item_0275,1.129569137124297,41,apparel,0.16364970948076957,1.0704331948978998
item_0276,0.9465293753890752,58,electronics,0.17586999225160968,1.0386164357670296
item_0277,0.9577152272191032,48,toys,0.14594707308755497,1.309775285199146
item_0278,1.1143005394039651,63,electronics,0.13152762843967983,1.435077550931127
item_0279,0.9977653812608815,49,apparel,0.17775340367494702,1.1663910501705894
item_0280,1.2336281373743352,36,apparel,0.08644166065405051,1.1795867816135361
item_0281,1.1849917530175957,43,toys,0.2342370049559686,1.2553141300162967
item_0282,0.8808638952312126,59,home,0.1422154551543167,0.8095478116071858
item_0283,1.0621100421885874,52,apparel,0.268833878214388,0.9889594227487315
item_0284,1.0322898565077894,45,home,0.19858985105376212,1.1819906243703666
item_0285,1.2622454847097695,46,apparel,0.1603511241544193,0.9045832140604501
item_0286,0.991584796956629,59,electronics,0.1348552709222245,1.3414552511987883
item_0287,0.9841519319681958,52,electronics,0.19096052858744242,0.8127421982753428
item_0288,1.0270286087710905,47,apparel,0.1881387538460855,0.9640274428621773
item_0289,1.02538081773886,54,toys,0.18655663088247756,1.023811212657242
item_0290,0.9562687348586666,49,home,0.20698045113793145,1.137747354011635
item_0291,1.07271357941586,49,toys,0.17103790750532402,0.8128833328758513
item_0292,0.9932286021393729,39,toys,0.22225192189535742,0.9218404835960557
item_0293,0.9616870335430739,49,home,0.12664235905348067,1.0725552864863566
item_0294,1.1995421477302863,59,electronics,0.15482808057579958,1.0162140520413523
item_0295,1.0621160335193014,46,electronics,0.19597577627901128,1.1142599468711485
item_0296,0.9414227130940012,47,home,0.1259984454011728,0.8288914201706474
item_0297,0.908117047535015,55,home,0.16716994418354827,0.7687192666765228
item_0298,1.0136755314512194,55,toys,0.2417496258511237,0.4133159469900312
item_0299,0.9221989320748255,46,apparel,0.17028521958012752,0.7182240157982942
item_0300,0.9169834088987231,46,home,0.14152403525223228,0.881160394963151
item_0301,1.1576416022810305,53,electronics,0.22146883489218988,0.6764455636673631
item_0302,1.0322112972981765,49,electronics,0.10820118442601882,0.8925579889936979
item_0303,0.9906990793889935,50,apparel,0.1484209029402145,1.1426745742684066
item_0304,1.0656836734571844,38,electronics,0.2182926756465305,0.8736896111507003
item_0305,0.990592470057427,55,home,0.12649704024604622,1.157108846263359
item_0306,1.0547156318088846,51,home,0.17788925462155528,1.1222203522011822
item_0307,1.2286534099259787,58,toys,0.16150771261380625,0.9778226622053625
item_0308,1.044255931114399,57,electronics,0.24336809287090386,1.1193925232231559
item_0309,0.9866096066571161,42,apparel,0.09390570397282437,1.1562786992660754
item_0310,0.9332968701030462,62,electronics,0.1379269867173858,0.6979484098715851
item_0311,1.111032613537007,48,electronics,0.14875259182019432,1.3006821072670984
item_0312,1.0305406925947946,44,apparel,0.18368859574033655,0.618348219768348
item_0313,1.0881651383138258,44,home,0.19259704127765426,1.0309580868087533
item_0314,0.885996069533961,53,apparel,0.18617165532166538,0.8542383211348792
item_0315,1.0091084386137936,41,electronics,0.23595692570251325,0.8670395673815958
item_0316,1.057346854711122,51,electronics,0.19859870121511228,1.0206999480406227
item_0317,1.1005343125632292,44,apparel,0.10095497795595164,0.9017080716727479
item_0318,1.0735152721946168,43,electronics,0.09274613569665605,0.9412645374904168
item_0319,1.0201880162120427,41,apparel,0.13812592278522665,0.9729000324832722
item_0320,1.1753572871707074,43,apparel,0.13871879871039014,0.8028283834027363
item_0321,1.0451550871436994,42,apparel,0.14316131246983138,1.03132405239807
item_0322,0.8396714363666485,50,toys,0.21743512041014013,0.767216119629224
item_0323,0.9199525707135591,58,apparel,0.13343936629154055,1.1010198233155173
item_0324,1.0424881757105555,43,toys,0.22045493179888198,0.7518224827945048
item_0325,1.070256470561207,49,apparel,0.22243487449371643,1.0465233417587398
item_0326,0.9141639277224278,55,apparel,0.16655883309534422,0.8950883062054821
item_0327,0.9264426474057977,46,electronics,0.13893935410962716,1.2986569418224219
item_0328,1.084365834032573,53,home,0.22940355018284916,0.8111130639908289
item_0329,1.0738079397747056,60,electronics,0.1227147702530851,1.2490752875744193
item_0330,1.084852686714752,50,electronics,0.1889463403971614,0.9330604455908702
item_0331,1.1193074239666794,42,electronics,0.17862786602435296,0.6883440665544238
item_0332,1.0539668165115632,56,apparel,0.22987484747939474,1.297716291551207
item_0333,0.9690562059298223,44,electronics,0.18294274858798587,1.2172434713468283
item_0334,1.1756885092611284,45,home,0.16605753710163274,1.3615271191238563
item_0335,1.1526181651362533,58,electronics,0.21775849191849397,0.935235471389408
item_0336,1.2215711569653032,40,electronics,0.14599550139454986,1.2072213135216312
item_0337,1.0969331178260213,50,apparel,0.1931201058578632,1.334274901876312
item_0338,1.0655870213920107,55,electronics,0.17163686237755563,1.0680210213429258
item_0339,1.076216916495111,42,electronics,0.16674308403562993,1.6132264968666388
item_0340,1.0859293637414085,45,home,0.09087822988596143,0.9949527454923528
item_0341,0.8713559404430442,43,toys,0.16479140921923288,1.2480438088329975
item_0342,1.0406774784201724,38,apparel,0.11445795301050625,0.8742740412982581
item_0343,1.021092099702127,49,electronics,0.19150000507396045,0.905901212831431
item_0344,1.093992488864701,50,electronics,0.28348758259010043,0.9820154375242521
item_0345,1.0882623927501285,47,apparel,0.15369619680964175,1.042040309661725
item_0346,1.0255081984663392,43,home,0.21082073784056296,1.10873354476379
item_0347,1.013148469247412,47,electronics,0.2154351126689615,1.1637013521328832
item_0348,0.9237422982995738,56,home,0.10740127585750761,0.631619352857426
item_0349,1.0850978682446426,54,apparel,0.20040597985343425,1.0826778610446206
item_0350,1.010054573082155,60,home,0.1492403099379508,0.9454273742044673
item_0351,1.0217619676092686,52,apparel,0.143008195534092,0.6953833969297546
item_0352,1.164892100848844,46,home,0.2060226786921287,0.9069859036226121
item_0353,1.1619916690428678,43,apparel,0.1372040968806173,1.1860735039696981
item_0354,1.0251922049997513,39,electronics,0.13957184945450837,1.1495479212014579
item_0355,1.2260212610171306,48,apparel,0.20290016597747365,0.7376118242003297
item_0356,1.1284425569193834,55,apparel,0.22949170724339993,0.916823781041022
item_0357,1.0606810870353267,48,electronics,0.16832652534198536,0.9325356142542863
item_0358,0.9651142475878501,57,toys,0.19836346003986058,1.293276336413374
item_0359,0.965516415403739,55,electronics,0.094076174379443,0.9669592709408555
item_0360,1.1478782915187957,49,electronics,0.15992409643077246,0.8642850738105005
item_0361,0.8568159675720933,45,toys,0.18734618610549275,1.0059602299832822
item_0362,1.2242449570720997,44,apparel,0.12284749300754534,0.5100429839184825
item_0363,1.12104776521785,44,home,0.1972271975938685,1.0251748705293697
item_0364,1.0159896920516414,55,electronics,0.17910645502355022,1.1965660192084244
item_0365,1.2134657166711535,42,apparel,0.1792941695294596,1.0826641586831443
item_0366,1.0741985111821886,40,apparel,0.2242508877146517,0.6339836672196434
item_0367,0.9240134327572522,43,toys,0.2282753224369174,1.485509343015242
item_0368,0.9816472443048058,62,home,0.10423266803576367,1.11813493027895
item_0369,0.9388267948914093,52,apparel,0.13223746812703263,0.971882043948603
item_0370,0.9264626437938319,48,toys,0.19191733846192485,0.9775239111382016
item_0371,1.2434595094195677,56,home,0.14994618459716486,1.1640773449818167
item_0372,1.0570457819430126,49,electronics,0.26450695553161113,0.969669657507147
item_0373,1.028050128022434,47,apparel,0.22029295496199727,0.9704502222401026
item_0374,1.1264501299975704,34,toys,0.12396705295724368,1.1210405014636946
